"Poverty estimates for the U.S., States, and counties, 2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Source: U.S. Department of Commerce, Bureau of the Census, Small Area Income and Poverty Estimates (SAIPE) Program. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"For definitions of rural classifications, see the USDA, Economic Research Service webpage ""Rural Classifications"" in the ""Rural Economy & Population"" topic. Note that counties not existing when rural classifications were determined will not have values for those fields. Variable descriptions (column names) are found in the second tab in this workbook.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"This table was prepared by USDA, Economic Research Service. Data as of June 3, 2022. Contact: Kathleen Kassel, katheen.kassel@usda.gov",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FIPS_code,Stabr,Area_name,Rural-urban_Continuum_Code_2003,Urban_Influence_Code_2003,Rural-urban_Continuum_Code_2013,Urban_Influence_Code_2013,POVALL_2020,CI90LBALL_2020,CI90UBALL_2020,PCTPOVALL_2020,CI90LBALLP_2020,CI90UBALLP_2020,POV017_2020,CI90LB017_2020,CI90UB017_2020,PCTPOV017_2020,CI90LB017P_2020,CI90UB017P_2020,POV517_2020,CI90LB517_2020,CI90UB517_2020,PCTPOV517_2020,CI90LB517P_2020,CI90UB517P_2020,MEDHHINC_2020,CI90LBINC_2020,CI90UBINC_2020,POV04_2020,CI90LB04_2020,CI90UB04_2020,PCTPOV04_2020,CI90LB04P_2020,CI90UB04P_2020,,,,,,,,,,,,,
29031,MO,Cape Girardeau County,5,8,3,2,"9,009","7,203","10,815",11.9,9.5,14.3,"2,299","1,562","3,036",13.9,9.5,18.3,"1,622","1,084","2,160",13.5,9.0,18.0,"57,763","50,499","65,027",,,,,,,,,,,,,,,,,,,
29033,MO,Carroll County,6,4,6,4,"1,130",859,"1,401",13.4,10.2,16.6,332,219,445,18.1,11.9,24.3,231,146,316,16.4,10.3,22.5,"51,891","44,014","59,768",,,,,,,,,,,,,,,,,,,
29035,MO,Carter County,9,10,9,10,"1,205",917,"1,493",20.3,15.4,25.2,404,270,538,29.8,19.9,39.7,292,191,393,29.0,19.0,39.0,"38,854","32,891","44,817",,,,,,,,,,,,,,,,,,,
29037,MO,Cass County,1,1,1,1,"7,182","5,444","8,920",6.8,5.2,8.4,"2,233","1,533","2,933",9.0,6.2,11.8,"1,554","1,039","2,069",8.4,5.6,11.2,"82,068","77,526","86,610",,,,,,,,,,,,,,,,,,,
29039,MO,Cedar County,6,6,6,6,"2,603","2,014","3,192",18.5,14.3,22.7,940,650,"1,230",27.9,19.3,36.5,654,441,867,27.0,18.2,35.8,"40,130","34,228","46,032",,,,,,,,,,,,,,,,,,,
29041,MO,Chariton County,9,9,9,10,854,635,"1,073",12.0,8.9,15.1,244,162,326,14.9,9.9,19.9,171,110,232,14.3,9.2,19.4,"60,521","56,033","65,009",,,,,,,,,,,,,,,,,,,
29043,MO,Christian County,2,2,2,2,"7,933","6,271","9,595",8.8,7.0,10.6,"2,508","1,795","3,221",11.3,8.1,14.5,"1,769","1,252","2,286",10.6,7.5,13.7,"67,585","64,618","70,552",,,,,,,,,,,,,,,,,,,
29045,MO,Clark County,9,8,9,8,827,606,"1,048",12.3,9.0,15.6,301,200,402,20.0,13.3,26.7,214,139,289,19.2,12.5,25.9,"47,750","41,430","54,070",,,,,,,,,,,,,,,,,,,
29047,MO,Clay County,1,1,1,1,"19,299","15,924","22,674",7.7,6.4,9.0,"5,237","3,839","6,635",8.9,6.5,11.3,"3,611","2,600","4,622",8.3,6.0,10.6,"74,950","71,052","78,848",,,,,,,,,,,,,,,,,,,
29049,MO,Clinton County,1,1,1,1,"1,902","1,497","2,307",9.5,7.5,11.5,533,355,711,11.5,7.7,15.3,373,242,504,10.8,7.0,14.6,"66,492","62,778","70,206",,,,,,,,,,,,,,,,,,,
29051,MO,Cole County,3,2,3,2,"6,649","5,152","8,146",9.3,7.2,11.4,"1,793","1,178","2,408",10.7,7.0,14.4,"1,299",835,"1,763",10.5,6.7,14.3,"63,486","56,004","70,968",,,,,,,,,,,,,,,,,,,
29053,MO,Cooper County,6,6,6,6,"2,189","1,773","2,605",13.6,11.0,16.2,653,465,841,17.8,12.7,22.9,444,302,586,16.6,11.3,21.9,"51,221","45,191","57,251",,,,,,,,,,,,,,,,,,,
29055,MO,Crawford County,6,4,6,4,"3,805","2,981","4,629",16.3,12.8,19.8,"1,171",788,"1,554",22.3,15.0,29.6,824,542,"1,106",20.9,13.8,28.0,"43,785","39,601","47,969",,,,,,,,,,,,,,,,,,,
29057,MO,Dade County,8,7,8,7,"1,043",770,"1,316",14.1,10.4,17.8,348,228,468,22.2,14.6,29.8,255,166,344,21.2,13.8,28.6,"46,535","40,069","53,001",,,,,,,,,,,,,,,,,,,
29059,MO,Dallas County,2,2,2,2,"4,092","3,500","4,684",24.1,20.6,27.6,"1,430","1,134","1,726",35.5,28.2,42.8,875,643,"1,107",30.3,22.3,38.3,"43,482","36,759","50,205",,,,,,,,,,,,,,,,,,,
29061,MO,Daviess County,8,4,8,4,"1,141",861,"1,421",14.1,10.6,17.6,467,310,624,22.9,15.2,30.6,332,217,447,23.0,15.0,31.0,"49,830","42,444","57,216",,,,,,,,,,,,,,,,,,,
29063,MO,DeKalb County,3,2,3,2,"1,162",871,"1,453",12.8,9.6,16.0,261,174,348,12.5,8.3,16.7,183,119,247,11.6,7.6,15.6,"52,868","46,139","59,597",,,,,,,,,,,,,,,,,,,
29065,MO,Dent County,7,9,7,9,"2,309","1,672","2,946",15.1,10.9,19.3,748,471,"1,025",22.2,14.0,30.4,554,346,762,22.5,14.0,31.0,"44,057","37,491","50,623",,,,,,,,,,,,,,,,,,,
29067,MO,Douglas County,6,6,6,6,"2,349","1,750","2,948",17.8,13.3,22.3,791,515,"1,067",27.7,18.0,37.4,561,360,762,26.4,17.0,35.8,"46,079","41,418","50,740",,,,,,,,,,,,,,,,,,,
29069,MO,Dunklin County,7,8,7,8,"5,682","4,309","7,055",20.2,15.3,25.1,"2,156","1,392","2,920",29.8,19.2,40.4,"1,509",965,"2,053",28.5,18.2,38.8,"42,512","38,213","46,811",,,,,,,,,,,,,,,,,,,
29071,MO,Franklin County,1,1,1,1,"9,353","7,240","11,466",9.1,7.1,11.1,"2,549","1,736","3,362",11.1,7.6,14.6,"1,799","1,189","2,409",10.6,7.0,14.2,"62,781","55,311","70,251",,,,,,,,,,,,,,,,,,,
29073,MO,Gasconade County,6,4,6,4,"1,602","1,219","1,985",11.2,8.5,13.9,413,273,553,14.1,9.3,18.9,289,185,393,13.5,8.6,18.4,"54,487","49,046","59,928",,,,,,,,,,,,,,,,,,,
29075,MO,Gentry County,8,7,8,7,821,632,"1,010",13.0,10.0,16.0,291,195,387,18.0,12.1,23.9,213,142,284,18.3,12.2,24.4,"48,338","43,796","52,880",,,,,,,,,,,,,,,,,,,
29077,MO,Greene County,2,2,2,2,"40,491","35,057","45,925",14.3,12.4,16.2,"8,510","6,165","10,855",14.4,10.4,18.4,"5,454","3,687","7,221",12.9,8.7,17.1,"46,934","44,396","49,472",,,,,,,,,,,,,,,,,,,
29079,MO,Grundy County,7,11,7,11,"1,398","1,048","1,748",15.1,11.3,18.9,555,365,745,24.2,15.9,32.5,375,243,507,23.1,14.9,31.3,"45,363","39,007","51,719",,,,,,,,,,,,,,,,,,,
29081,MO,Harrison County,7,11,7,11,"1,455","1,166","1,744",17.8,14.3,21.3,552,411,693,27.7,20.6,34.8,377,277,477,25.1,18.5,31.7,"43,642","36,878","50,406",,,,,,,,,,,,,,,,,,,
29083,MO,Henry County,6,4,6,4,"2,960","2,228","3,692",13.6,10.2,17.0,938,617,"1,259",19.8,13.0,26.6,639,406,872,18.7,11.9,25.5,"53,544","47,086","60,002",,,,,,,,,,,,,,,,,,,
29085,MO,Hickory County,8,7,8,7,"1,862","1,441","2,283",19.6,15.2,24.0,444,287,601,28.9,18.7,39.1,343,223,463,30.1,19.6,40.6,"36,049","30,675","41,423",,,,,,,,,,,,,,,,,,,
29087,MO,Holt County,8,7,8,7,501,375,627,12.2,9.1,15.3,145,97,193,17.4,11.7,23.1,102,66,138,16.9,11.0,22.8,"49,531","43,716","55,346",,,,,,,,,,,,,,,,,,,
29089,MO,Howard County,3,2,6,6,"1,181",892,"1,470",12.7,9.6,15.8,335,220,450,15.6,10.2,21.0,233,150,316,14.4,9.3,19.5,"53,190","45,776","60,604",,,,,,,,,,,,,,,,,,,
29091,MO,Howell County,7,8,7,8,"7,285","5,759","8,811",18.4,14.5,22.3,"2,339","1,593","3,085",24.7,16.8,32.6,"1,676","1,142","2,210",24.1,16.4,31.8,"45,808","40,522","51,094",,,,,,,,,,,,,,,,,,,
29093,MO,Iron County,6,4,7,10,"1,913","1,474","2,352",19.5,15.0,24.0,575,388,762,28.6,19.3,37.9,410,272,548,27.7,18.4,37.0,"41,744","35,605","47,883",,,,,,,,,,,,,,,,,,,
29095,MO,Jackson County,1,1,1,1,"86,479","76,794","96,164",12.4,11.0,13.8,"26,612","21,946","31,278",16.6,13.7,19.5,"18,323","14,766","21,880",15.8,12.7,18.9,"56,398","53,735","59,061",,,,,,,,,,,,,,,,,,,
29097,MO,Jasper County,3,2,3,2,"18,117","14,613","21,621",15.2,12.3,18.1,"5,482","3,897","7,067",18.9,13.4,24.4,"3,722","2,587","4,857",17.6,12.2,23.0,"51,329","47,061","55,597",,,,,,,,,,,,,,,,,,,
29099,MO,Jefferson County,1,1,1,1,"19,991","16,362","23,620",8.9,7.3,10.5,"5,357","4,018","6,696",10.6,7.9,13.3,"3,535","2,518","4,552",9.5,6.8,12.2,"67,191","60,809","73,573",,,,,,,,,,,,,,,,,,,
29101,MO,Johnson County,4,3,4,3,"5,453","4,199","6,707",10.8,8.3,13.3,"1,422",943,"1,901",12.5,8.3,16.7,994,653,"1,335",12.3,8.1,16.5,"58,373","52,502","64,244",,,,,,,,,,,,,,,,,,,
29103,MO,Knox County,9,10,9,10,548,398,698,14.2,10.3,18.1,271,179,363,29.6,19.5,39.7,195,126,264,29.9,19.3,40.5,"41,838","37,813","45,863",,,,,,,,,,,,,,,,,,,
29105,MO,Laclede County,6,5,6,5,"5,778","4,715","6,841",16.3,13.3,19.3,"1,764","1,238","2,290",20.4,14.3,26.5,"1,230",852,"1,608",19.8,13.7,25.9,"46,191","39,603","52,779",,,,,,,,,,,,,,,,,,,
29107,MO,Lafayette County,1,1,1,1,"3,352","2,543","4,161",10.4,7.9,12.9,"1,065",712,"1,418",14.3,9.5,19.1,724,467,981,13.3,8.6,18.0,"62,043","55,946","68,140",,,,,,,,,,,,,,,,,,,
29109,MO,Lawrence County,6,6,6,6,"5,712","4,534","6,890",15.2,12.1,18.3,"2,060","1,505","2,615",21.8,15.9,27.7,"1,339",920,"1,758",19.6,13.5,25.7,"48,101","41,345","54,857",,,,,,,,,,,,,,,,,,,
29111,MO,Lewis County,9,8,9,8,"1,307",998,"1,616",14.4,11.0,17.8,383,255,511,18.1,12.1,24.1,263,172,354,17.1,11.2,23.0,"42,710","38,886","46,534",,,,,,,,,,,,,,,,,,,
29113,MO,Lincoln County,1,1,1,1,"5,604","4,396","6,812",9.4,7.4,11.4,"1,737","1,199","2,275",11.7,8.1,15.3,"1,190",798,"1,582",11.2,7.5,14.9,"70,054","64,351","75,757",,,,,,,,,,,,,,,,,,,
29115,MO,Linn County,7,11,7,11,"1,707","1,316","2,098",14.7,11.3,18.1,539,372,706,19.9,13.7,26.1,382,256,508,18.8,12.6,25.0,"47,506","41,073","53,939",,,,,,,,,,,,,,,,,,,
29117,MO,Livingston County,6,4,6,4,"1,684","1,265","2,103",12.8,9.6,16.0,539,358,720,17.3,11.5,23.1,373,241,505,16.3,10.5,22.1,"51,402","45,430","57,374",,,,,,,,,,,,,,,,,,,
29119,MO,McDonald County,2,2,2,2,"3,996","3,129","4,863",17.6,13.8,21.4,"1,406",995,"1,817",25.0,17.7,32.3,"1,023",723,"1,323",25.8,18.2,33.4,"45,446","39,291","51,601",,,,,,,,,,,,,,,,,,,
29121,MO,Macon County,7,9,7,9,"1,912","1,451","2,373",13.0,9.9,16.1,619,412,826,18.3,12.2,24.4,427,279,575,16.8,11.0,22.6,"49,013","44,788","53,238",,,,,,,,,,,,,,,,,,,
29123,MO,Madison County,7,9,6,6,"1,935","1,458","2,412",16.3,12.3,20.3,630,421,839,23.6,15.8,31.4,438,286,590,22.0,14.4,29.6,"45,002","38,722","51,282",,,,,,,,,,,,,,,,,,,
29125,MO,Maries County,8,7,8,7,"1,121",841,"1,401",12.9,9.7,16.1,303,201,405,17.6,11.7,23.5,217,141,293,16.7,10.9,22.5,"47,698","40,630","54,766",,,,,,,,,,,,,,,,,,,
29127,MO,Marion County,5,8,5,8,"3,890","3,120","4,660",14.3,11.5,17.1,"1,121",796,"1,446",17.5,12.4,22.6,770,530,"1,010",16.5,11.4,21.6,"54,230","47,318","61,142",,,,,,,,,,,,,,,,,,,
29129,MO,Mercer County,9,12,9,12,477,361,593,13.6,10.3,16.9,146,98,194,17.6,11.8,23.4,104,69,139,17.2,11.4,23.0,"45,934","38,994","52,874",,,,,,,,,,,,,,,,,,,
29131,MO,Miller County,6,6,6,6,"3,542","2,704","4,380",13.9,10.6,17.2,"1,136",761,"1,511",19.1,12.8,25.4,790,520,"1,060",18.2,12.0,24.4,"51,348","44,483","58,213",,,,,,,,,,,,,,,,,,,
29133,MO,Mississippi County,7,9,6,6,"2,148","1,506","2,790",19.1,13.4,24.8,857,569,"1,145",32.0,21.3,42.7,597,388,806,30.5,19.8,41.2,"39,621","33,680","45,562",,,,,,,,,,,,,,,,,,,
29135,MO,Moniteau County,3,2,3,2,"1,699","1,305","2,093",11.6,8.9,14.3,622,427,817,16.3,11.2,21.4,455,314,596,16.1,11.1,21.1,"51,138","45,837","56,439",,,,,,,,,,,,,,,,,,,
29137,MO,Monroe County,9,9,9,9,"1,115",860,"1,370",13.0,10.0,16.0,370,246,494,19.9,13.2,26.6,265,172,358,19.4,12.6,26.2,"48,661","41,383","55,939",,,,,,,,,,,,,,,,,,,
29139,MO,Montgomery County,8,4,6,4,"1,415","1,085","1,745",13.0,10.0,16.0,396,258,534,16.7,10.9,22.5,274,173,375,15.8,9.9,21.7,"56,447","50,482","62,412",,,,,,,,,,,,,,,,,,,
29141,MO,Morgan County,8,6,8,7,"3,061","2,321","3,801",15.0,11.4,18.6,"1,035",668,"1,402",22.4,14.5,30.3,742,470,"1,014",22.6,14.3,30.9,"51,582","44,890","58,274",,,,,,,,,,,,,,,,,,,
29143,MO,New Madrid County,7,9,7,9,"3,080","2,423","3,737",18.9,14.9,22.9,967,662,"1,272",25.5,17.4,33.6,700,478,922,25.3,17.3,33.3,"41,553","36,073","47,033",,,,,,,,,,,,,,,,,,,
29145,MO,Newton County,3,2,3,2,"7,978","6,408","9,548",13.9,11.2,16.6,"2,381","1,686","3,076",17.6,12.5,22.7,"1,688","1,175","2,201",16.9,11.8,22.0,"52,798","47,929","57,667",,,,,,,,,,,,,,,,,,,
29147,MO,Nodaway County,6,5,6,5,"2,785","2,173","3,397",15.2,11.9,18.5,440,318,562,13.5,9.8,17.2,313,220,406,13.6,9.5,17.7,"55,821","50,109","61,533",,,,,,,,,,,,,,,,,,,
29149,MO,Oregon County,9,10,9,10,"2,249","1,736","2,762",22.0,17.0,27.0,721,491,951,31.3,21.3,41.3,502,337,667,29.0,19.5,38.5,"37,835","31,961","43,709",,,,,,,,,,,,,,,,,,,
29151,MO,Osage County,3,2,3,2,"1,115",857,"1,373",8.5,6.5,10.5,273,182,364,9.1,6.1,12.1,192,125,259,8.5,5.5,11.5,"62,679","53,671","71,687",,,,,,,,,,,,,,,,,,,
29153,MO,Ozark County,9,10,9,10,"1,828","1,402","2,254",20.3,15.6,25.0,528,350,706,32.6,21.6,43.6,371,241,501,29.9,19.4,40.4,"38,606","32,948","44,264",,,,,,,,,,,,,,,,,,,
29155,MO,Pemiscot County,7,9,7,9,"5,429","4,757","6,101",35.3,30.9,39.7,"1,980","1,655","2,305",49.9,41.7,58.1,"1,339","1,088","1,590",47.7,38.8,56.6,"34,498","29,174","39,822",,,,,,,,,,,,,,,,,,,
29157,MO,Perry County,7,9,6,6,"2,212","1,782","2,642",11.7,9.4,14.0,597,429,765,13.9,10.0,17.8,409,279,539,12.9,8.8,17.0,"55,605","47,929","63,281",,,,,,,,,,,,,,,,,,,
29159,MO,Pettis County,4,3,4,3,"6,452","5,278","7,626",15.5,12.7,18.3,"2,392","1,849","2,935",23.3,18.0,28.6,"1,650","1,239","2,061",22.4,16.8,28.0,"52,261","46,290","58,232",,,,,,,,,,,,,,,,,,,
29161,MO,Phelps County,5,8,5,8,"7,249","5,936","8,562",17.5,14.3,20.7,"1,587","1,057","2,117",17.7,11.8,23.6,"1,061",690,"1,432",16.1,10.5,21.7,"50,420","44,984","55,856",,,,,,,,,,,,,,,,,,,
29163,MO,Pike County,6,4,6,4,"2,384","1,809","2,959",14.9,11.3,18.5,773,522,"1,024",19.8,13.4,26.2,545,362,728,19.1,12.7,25.5,"51,255","44,624","57,886",,,,,,,,,,,,,,,,,,,
29165,MO,Platte County,1,1,1,1,"5,704","4,385","7,023",5.4,4.1,6.7,"1,547","1,057","2,037",6.3,4.3,8.3,"1,012",650,"1,374",5.5,3.5,7.5,"86,924","78,432","95,416",,,,,,,,,,,,,,,,,,,
29167,MO,Polk County,2,2,2,2,"4,830","3,725","5,935",15.6,12.0,19.2,"1,511","1,014","2,008",21.2,14.2,28.2,"1,088",718,"1,458",21.2,14.0,28.4,"50,691","44,006","57,376",,,,,,,,,,,,,,,,,,,
29169,MO,Pulaski County,5,8,5,8,"5,311","4,201","6,421",12.5,9.9,15.1,"1,600","1,182","2,018",14.3,10.6,18.0,"1,052",753,"1,351",13.8,9.9,17.7,"59,126","52,386","65,866",,,,,,,,,,,,,,,,,,,
29171,MO,Putnam County,9,10,9,10,702,531,873,15.2,11.5,18.9,218,146,290,21.1,14.1,28.1,152,98,206,20.8,13.5,28.1,"46,546","39,785","53,307",,,,,,,,,,,,,,,,,,,
29173,MO,Ralls County,9,8,9,8,"1,167",965,"1,369",11.4,9.4,13.4,239,158,320,11.5,7.6,15.4,168,110,226,10.7,7.0,14.4,"57,061","49,216","64,906",,,,,,,,,,,,,,,,,,,
29175,MO,Randolph County,6,5,6,5,"2,676","2,102","3,250",12.1,9.5,14.7,736,542,930,14.4,10.6,18.2,516,406,626,14.1,11.1,17.1,"51,924","44,734","59,114",,,,,,,,,,,,,,,,,,,
29177,MO,Ray County,1,1,1,1,"2,261","1,767","2,755",10.0,7.8,12.2,630,423,837,12.6,8.5,16.7,440,291,589,11.8,7.8,15.8,"64,014","55,777","72,251",,,,,,,,,,,,,,,,,,,
29179,MO,Reynolds County,9,12,9,12,"1,177",876,"1,478",19.4,14.5,24.3,368,242,494,32.0,21.1,42.9,268,174,362,31.1,20.2,42.0,"39,089","33,490","44,688",,,,,,,,,,,,,,,,,,,
29181,MO,Ripley County,9,10,9,10,"2,808","2,119","3,497",21.3,16.1,26.5,942,625,"1,259",31.6,21.0,42.2,674,439,909,30.4,19.8,41.0,"37,771","32,029","43,513",,,,,,,,,,,,,,,,,,,
29183,MO,St. Charles County,1,1,1,1,"20,179","16,260","24,098",5.0,4.0,6.0,"4,879","3,418","6,340",5.4,3.8,7.0,"3,475","2,414","4,536",5.1,3.5,6.7,"90,567","85,777","95,357",,,,,,,,,,,,,,,,,,,
29185,MO,St. Clair County,8,4,8,4,"1,770","1,357","2,183",18.7,14.3,23.1,555,363,747,28.4,18.6,38.2,402,259,545,28.1,18.1,38.1,"41,486","36,584","46,388",,,,,,,,,,,,,,,,,,,
29186,MO,Ste. Genevieve County,6,4,6,4,"1,582","1,185","1,979",9.0,6.7,11.3,434,291,577,11.3,7.6,15.0,300,197,403,10.6,6.9,14.3,"58,618","52,075","65,161",,,,,,,,,,,,,,,,,,,
29187,MO,St. Francois County,4,3,4,3,"9,762","7,619","11,905",16.2,12.6,19.8,"2,564","1,766","3,362",18.8,12.9,24.7,"1,743","1,146","2,340",17.5,11.5,23.5,"48,476","42,471","54,481",,,,,,,,,,,,,,,,,,,
29189,MO,St. Louis County,1,1,1,1,"88,893","77,347","100,439",9.1,7.9,10.3,"24,856","19,668","30,044",11.6,9.2,14.0,"18,118","14,135","22,101",11.5,9.0,14.0,"68,964","66,061","71,867",,,,,,,,,,,,,,,,,,,
29195,MO,Saline County,6,3,6,3,"2,807","2,119","3,495",13.1,9.9,16.3,724,455,993,14.8,9.3,20.3,541,343,739,15.0,9.5,20.5,"52,850","46,275","59,425",,,,,,,,,,,,,,,,,,,
29197,MO,Schuyler County,9,8,9,8,675,504,846,15.2,11.4,19.0,287,187,387,25.8,16.8,34.8,207,134,280,27.1,17.5,36.7,"46,191","40,380","52,002",,,,,,,,,,,,,,,,,,,
29199,MO,Scotland County,9,10,9,10,683,506,860,14.3,10.6,18.0,323,213,433,23.9,15.8,32.0,224,144,304,23.0,14.8,31.2,"47,740","40,955","54,525",,,,,,,,,,,,,,,,,,,
29201,MO,Scott County,5,8,4,5,"5,488","4,116","6,860",14.6,11.0,18.2,"2,050","1,368","2,732",22.9,15.3,30.5,"1,409",921,"1,897",21.7,14.2,29.2,"52,864","48,517","57,211",,,,,,,,,,,,,,,,,,,
29203,MO,Shannon County,9,10,9,10,"1,771","1,319","2,223",21.8,16.2,27.4,558,360,756,32.5,21.0,44.0,396,250,542,31.4,19.8,43.0,"37,599","32,777","42,421",,,,,,,,,,,,,,,,,,,
29205,MO,Shelby County,9,10,9,10,834,633,"1,035",14.6,11.1,18.1,279,187,371,20.5,13.7,27.3,201,132,270,20.3,13.4,27.2,"48,430","41,452","55,408",,,,,,,,,,,,,,,,,,,
29207,MO,Stoddard County,7,9,6,6,"4,787","3,749","5,825",16.8,13.2,20.4,"1,332",920,"1,744",21.5,14.8,28.2,935,643,"1,227",20.6,14.2,27.0,"47,372","41,459","53,285",,,,,,,,,,,,,,,,,,,
29209,MO,Stone County,8,5,6,5,"4,573","3,573","5,573",14.2,11.1,17.3,"1,196",834,"1,558",23.4,16.3,30.5,873,596,"1,150",23.0,15.7,30.3,"51,797","49,808","53,786",,,,,,,,,,,,,,,,,,,
29211,MO,Sullivan County,9,10,9,10,927,698,"1,156",15.6,11.7,19.5,257,171,343,19.4,12.9,25.9,182,119,245,19.7,12.9,26.5,"43,387","36,843","49,931",,,,,,,,,,,,,,,,,,,
29213,MO,Taney County,6,5,4,5,"8,497","6,829","10,165",15.6,12.5,18.7,"2,769","2,039","3,499",24.1,17.7,30.5,"1,955","1,425","2,485",23.3,17.0,29.6,"44,670","39,284","50,056",,,,,,,,,,,,,,,,,,,
29215,MO,Texas County,9,9,9,9,"4,744","3,648","5,840",20.3,15.6,25.0,"1,487","1,002","1,972",28.7,19.3,38.1,"1,055",696,"1,414",27.7,18.3,37.1,"38,985","33,338","44,632",,,,,,,,,,,,,,,,,,,
29217,MO,Vernon County,7,11,7,11,"2,933","2,234","3,632",15.0,11.4,18.6,978,653,"1,303",21.6,14.4,28.8,669,433,905,20.4,13.2,27.6,"45,874","39,757","51,991",,,,,,,,,,,,,,,,,,,
29219,MO,Warren County,1,1,1,1,"3,277","2,596","3,958",9.0,7.1,10.9,"1,026",705,"1,347",12.2,8.4,16.0,705,475,935,11.5,7.7,15.3,"69,678","60,691","78,665",,,,,,,,,,,,,,,,,,,
29221,MO,Washington County,1,1,6,4,"4,559","3,480","5,638",19.4,14.8,24.0,"1,359",913,"1,805",25.1,16.9,33.3,917,594,"1,240",23.0,14.9,31.1,"42,683","36,445","48,921",,,,,,,,,,,,,,,,,,,
29223,MO,Wayne County,9,10,9,10,"2,927","2,227","3,627",23.2,17.6,28.8,896,604,"1,188",35.8,24.2,47.4,634,421,847,33.7,22.4,45.0,"43,848","40,624","47,072",,,,,,,,,,,,,,,,,,,
29225,MO,Webster County,2,2,2,2,"5,847","4,575","7,119",15.0,11.7,18.3,"2,652","1,863","3,441",24.9,17.5,32.3,"1,782","1,182","2,382",23.1,15.3,30.9,"55,431","51,395","59,467",,,,,,,,,,,,,,,,,,,
29227,MO,Worth County,9,10,9,10,262,198,326,13.8,10.4,17.2,66,45,87,18.0,12.4,23.6,46,31,61,17.6,11.9,23.3,"44,361","37,452","51,270",,,,,,,,,,,,,,,,,,,
29229,MO,Wright County,6,6,6,6,"3,296","2,453","4,139",18.3,13.6,23.0,"1,359",888,"1,830",29.2,19.1,39.3,964,620,"1,308",28.7,18.5,38.9,"39,521","34,671","44,371",,,,,,,,,,,,,,,,,,,
29510,MO,St. Louis city,1,1,1,1,"59,993","52,251","67,735",20.8,18.1,23.5,"15,614","11,621","19,607",28.9,21.5,36.3,"10,539","7,619","13,459",28.9,20.9,36.9,"45,773","42,528","49,018",,,,,,,,,,,,,,,,,,,
30000,MT,Montana,,,,,"130,711","124,938","136,484",12.4,11.9,12.9,"32,949","30,774","35,124",14.6,13.6,15.6,"22,237","20,390","24,084",13.4,12.3,14.5,"57,730","55,697","59,763","9,632","8,562","10,702",16.4,14.6,18.2,,,,,,,,,,,,,
30001,MT,Beaverhead County,7,11,7,11,"1,200",910,"1,490",13.3,10.1,16.5,237,152,322,15.6,10.0,21.2,168,105,231,15.0,9.4,20.6,"52,613","44,752","60,474",,,,,,,,,,,,,,,,,,,
30003,MT,Big Horn County,6,6,6,6,"3,734","3,073","4,395",28.9,23.8,34.0,"1,523","1,133","1,913",35.6,26.5,44.7,"1,023",742,"1,304",32.0,23.2,40.8,"42,823","36,411","49,235",,,,,,,,,,,,,,,,,,,
30005,MT,Blaine County,9,10,9,12,"1,358","1,058","1,658",20.9,16.3,25.5,444,297,591,23.0,15.4,30.6,301,197,405,21.7,14.2,29.2,"45,936","39,576","52,296",,,,,,,,,,,,,,,,,,,
30007,MT,Broadwater County,9,10,9,10,579,427,731,9.1,6.7,11.5,162,104,220,13.2,8.4,18.0,118,73,163,13.4,8.3,18.5,"61,641","52,938","70,344",,,,,,,,,,,,,,,,,,,
30009,MT,Carbon County,3,2,3,2,"1,212",945,"1,479",11.2,8.7,13.7,249,163,335,13.2,8.6,17.8,175,111,239,12.1,7.7,16.5,"62,465","55,322","69,608",,,,,,,,,,,,,,,,,,,
30011,MT,Carter County,9,12,9,12,179,137,221,14.7,11.3,18.1,50,32,68,18.9,12.2,25.6,36,22,50,21.3,13.2,29.4,"48,286","40,736","55,836",,,,,,,,,,,,,,,,,,,
30013,MT,Cascade County,3,2,3,2,"10,727","8,935","12,519",13.5,11.2,15.8,"2,941","2,133","3,749",16.4,11.9,20.9,"1,996","1,410","2,582",15.6,11.0,20.2,"53,357","48,117","58,597",,,,,,,,,,,,,,,,,,,
30015,MT,Chouteau County,8,7,8,7,851,634,"1,068",15.1,11.3,18.9,260,167,353,21.1,13.5,28.7,179,113,245,18.7,11.8,25.6,"50,607","45,574","55,640",,,,,,,,,,,,,,,,,,,
30017,MT,Custer County,7,11,7,11,"1,248",921,"1,575",11.5,8.5,14.5,291,184,398,13.4,8.4,18.4,211,131,291,13.4,8.3,18.5,"59,804","53,254","66,354",,,,,,,,,,,,,,,,,,,
30019,MT,Daniels County,9,12,9,12,179,132,226,11.2,8.3,14.1,45,29,61,13.0,8.2,17.8,32,20,44,12.0,7.4,16.6,"50,312","44,042","56,582",,,,,,,,,,,,,,,,,,,
30021,MT,Dawson County,7,11,7,11,875,650,"1,100",10.8,8.0,13.6,231,146,316,12.8,8.1,17.5,163,101,225,12.3,7.6,17.0,"55,845","47,874","63,816",,,,,,,,,,,,,,,,,,,
